sample_id,split,mask_version,prompt_version,prompt_hash,text_hash,scored_text_hash,scored_text,late_llm_source,late_llm_attempts,late_sentence_structural_integrity,late_phrase_continuity,late_repetition_control,late_repair_efficiency,late_filler_control,late_referential_clarity,late_grammatical_stability,late_local_coherence
TEST_0026,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,7a76112b37bb390704c562f6d35bd8a0a550cc9faca2514b425933f4fb4d2b7e,7a76112b37bb390704c562f6d35bd8a0a550cc9faca2514b425933f4fb4d2b7e,PICTURE AND TELL ME EVERYTHING THAT YOU SEE HAPPENINGHERE EVERYTHING THAT YOU SEE GOING ONAONIN THE MN OTEL KID STANDIN ON A TILDED STOOLYEN COKESAN WHA ES YONATHER SINKISWHAT PEOTHE GIRL HAS TWO DIFFERENT SUES ONBI WI AN WT I AN MUMTHE STORE IS CILTEDNO WD UTTER ATOBE CANCESUR I OAT TAT A OTHE COOK AN YOUR IS NOT A JY IT'S AIT'S IT'S AACAN'T CIN KAN THINK TIN BUSHOLETTERAY,api,1,1.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0
TEST_0027,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,c4ad17331948528aec37c7710ac07cac88242abcd72954d22c069790bdb40273,c4ad17331948528aec37c7710ac07cac88242abcd72954d22c069790bdb40273,IT THAT PICTURE N AND TELL ME EVERYTHING THAT YOU SE GOING ON IN THAT PICTURE EVERYTHING THAT'S HAPPENED O WO RATA IOTER HARTLY YES THER YOR WATTERS GONEOVER WATET A WICKLOWING AND THETHE LO BOY AS SLIPPIN AFF THE STOOL WHILE HE'S TRYN STILL SOME CGEESE AND THE LITTLE GIRL IS LAUGHING AVIN AN SHE'S NOT HAPPY AN BRETIN TERON THELADES GROWN THE GISHES WENOOKING OUT TO WIN THEN BEAUTIFUL ARTON MUST BE JUI DON'T KNOW BUT AT ANY HAT LOOKS LIKE IT'S NOT WINTER PAMEAN THAT'S ABOUT ALE A I CAN FEEHT'S WHY I TI LAR,api,1,3.0,3.0,9.0,5.0,7.0,5.0,3.0,3.0
TEST_0028,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,f1b47be72975f3d3e8955c6450d71e8c3ae0cd08743a97d174f1c888433533c9,f1b47be72975f3d3e8955c6450d71e8c3ae0cd08743a97d174f1c888433533c9,I WANT YOU TO TELL ME EVERYTHING THAT YOU HAPPENING IN THAT PICTURE EVERYTHING WAS GOING ONWELL THE BOY'S TRYING TO GET IN HE COOKED JAR ANND THE STROL OVER TERNS ANDTHE LITTLE GIRLS EXPECTING TO HAND HER OR COOKIEAH THE MOTHERS SHAK IS RUNNING OVER AND SHE STANDING IN SOME OF THE WATERRIN E SHE DRYING A DISHER WIPING A GISH IN TEYO SHET EVERYTHING IS HAPPENINGTERY BRINWHILE THE WATER STROW RUNNING IN THE SHINK AEADIS EACH OVERFLOWING AND SHEW STANDING IN THE WATER ANETHIGISHOF SOMEBODY LAYIN IN THE LAWN AR GER BUT I GET DEFITITN,api,1,5.0,3.0,9.0,5.0,7.0,5.0,3.0,5.0
TEST_0029,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,c982d54c26020013a214edaf8c6e5d3b260342e21e2b4c12ac6bde3e05bc23a6,c982d54c26020013a214edaf8c6e5d3b260342e21e2b4c12ac6bde3e05bc23a6,ANG ON IN THE OTHEROL THE POOR MOTHERS AT THE ON DISHESTHERE'S A BOY ON LAR ANA STORYCROOKIE DOHN ANTHE GIRL DOWN BELOW THALL YOU WANTED TO KNOW TELL ME EVERYTHING THAT YOU SEE GOING ON IN THE PICTURE ACATTHERE'S A COOKIE JAR LITTLE BOYS STANDING ON A STOOL AND HE'S READY TO GOOVER THE LITTLE GIRL STANDING THERE THE MOTHER STATAT THE SAMT DON DISHESHE WATERS OVERFLOWINGANYTHING ELSE ASKED THE LADDIARHO,api,1,7.0,5.0,9.0,7.0,9.0,7.0,5.0,7.0
TEST_0030,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,6a09b20ede2bbd47ff7466cf26b7264c62f0648ac123d9dddaf7528a0fd13a46,6a09b20ede2bbd47ff7466cf26b7264c62f0648ac123d9dddaf7528a0fd13a46,OS TELL ME ALL THE ACTION BE THAT WHAT IS YOU ANOTOR E FALEN TOMELIFTS YOU JUST RITTEN ET HIS ANTIMY HEREOUROARING ON A STREAM MUNS MAD AT THEM BECAUSE THEY WROTE LUMITHANBAN GIVE M QUICKAJUL FOR LONDONLEAT IS DEATH BTWO MORBER E MONKEY DOES DRINKIDORES WATER RUN I DON'T KNOW WHAT THOU WATCHIN SIVOVERFLOWIN GAD CALLED AND SAID HE WOULD RHOMERHE ASS EF E DAY I IN HURTIN TO RAWIN LON ELL EO WE WILL PAINT JOHN'S WAGON GREENTIGAN E,api,1,3.0,3.0,9.0,5.0,9.0,3.0,3.0,3.0
TEST_0031,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,f29e9d7413b8846833580fb3202adfd37aa0dc92a3077220241ab8167d59edba,f29e9d7413b8846833580fb3202adfd37aa0dc92a3077220241ab8167d59edba,EVERYTHING THAT YOU SEE HAPPENING IN THAT PICTURE EVERY ONE IS GOING ON THEREAND THE BOY AND THE GIRL ARE PLAG AND HE'D GUIN TO FALLD ON OFF THE LATTERAND THE MOTHER WORCHING THE DISHES IN THEDRYING OUT OVER THE SHANK DOWN OF THE FLOOROR ELSEPEPLE MITARIA THAT'S NOT WHATEVEROU SEE HOWPANY SIDE IT TEACO NAN,api,1,3.0,3.0,9.0,3.0,9.0,5.0,3.0,3.0
TEST_0032,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,220fd4adc7f1810fcdde4b4244f42de3f42ee0d26226c927e77b80370f0b53ee,220fd4adc7f1810fcdde4b4244f42de3f42ee0d26226c927e77b80370f0b53ee,A'N LIKE FR YOU TO LOOK AT THIS PICTURE AND TELL MEWHANT YOU SEE GOING ON THERE WHAT'S HAPPENING IN THAT PICTURETHAT BAKING NOW WHATIRLS STOPPING ON MAKING E MISSER APLACE OH Y NOT PUTIN PRINA NOMIGNETDO YOU SEE ANY FEELS HAPPENING THERE YES THERE'S A FEWCIDENTS THE LITTLE BOY IS THI STANDING ON ITSHRE WHICH YOU CROUKED THE LADY HAS WATER RUNNING OUT OF HERTHINK ANDHAW IN HER HAP WIT YOS STANGEROUSCOOKIES THE ARE COMING DON THE COOKA ER IS COMIN DOWNAND THE PLACE IS VERY PRETTY LONGGOOD,api,1,5.0,5.0,7.0,7.0,7.0,5.0,3.0,5.0
TEST_0033,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,0ddcca6b03d93fbc0730ea83f2ca65e495b1a1a96e7aa9bef277b3016d388663,0ddcca6b03d93fbc0730ea83f2ca65e495b1a1a96e7aa9bef277b3016d388663,A LITTLE BOY FA GIIN IN A COOKY JAR YIS MUM SAYS MAM IS WORSHIN THE DISHES DRYIE OH SOMEBODY LET THE WATER RUN OVER AN THEITTLE BOY IS GOING TO GET KILLED IF HE LET'S E CLOP OFF HEREAND THEN THERE'S A LITTLE GIRLTAKE THE COOKI JAR R HOLE,api,1,5.0,5.0,9.0,7.0,9.0,5.0,3.0,5.0
TEST_0034,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,52d651efaa15a40ad9c5c6e5571bb553e748fdb1b7de8ee0dd82fbfc1fa5877d,52d651efaa15a40ad9c5c6e5571bb553e748fdb1b7de8ee0dd82fbfc1fa5877d,WISHWIL YEU JUST TELL YOU M DEAR REVERYNNOW AT YOU MEAN BY EVERYTHING GOAR NO MA KID NITCH ON A COOKIESHEH TE WO GO ITHINIK YOUS TONE LITLE BOY TO BE QUIET BECAUSE UTHATO TIN UP TO MEANINMALWE'S KIND OF SLAPPY WITH H DISH WATERTHE WELMING YOU HAD A E STINGCONHONPCIOUSLY ACIRCRATETE MON STANDING IN THE WATERE YOR MORE THAN YOU AR ANYTHING HARDLITE IYILLED JUST TA BI READY T LET MO INFALLON ME BACK WE'S HID LOOK BLATA WE ATEL THE SIRKE RATON TEDECURHIN THAT WAS ONE KNOW BY REACHING UP E COULDN'T MAO EUSED WOR ETA COKY NYTHING ELSE TID BROTHERS THOMADY TO HER COSE NO I DISAY THE SINISOVER SWIN DOIN ENBIA NOT HO ANT YOU ARE IN NADA LENMEHIS FALMOT TE LA STOL ESI WITTNINGTO A COOKING JOYG WHICH YOU HADN'T OUGHT TO DO YOUWERE MERY CLEAR AT SOA TE HIMSELFOH BET TET ET THAN DO JUST LIKE WE,api,1,3.0,3.0,7.0,5.0,9.0,5.0,3.0,3.0
TEST_0035,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,73f9c1b13a4d0ff7a9acec122c04b869fe6311f0babf18a9b63d814a5f085785,73f9c1b13a4d0ff7a9acec122c04b869fe6311f0babf18a9b63d814a5f085785,E ALL THE ATAND LOOK AS HE A GOING TO COOK YOUE I SEEHE AS AMIDDAOV CETED IN THE STANDING NAS THREE LEGETO ROM AND HE'S AGLAD TO DEFARGE MDAT CHILEGESTULEAS ONE COOKING HIS HAND ANDAND DOWN TO A SISTER AND SHE WAS REACHING AFIT AND I THINK SHE'S INDICATING TO DE BORTE TICSTILSE'S MORTE VESSEL HERUS A MINEAY SHE MUTTER AI GUESS SHE'S DERING ADISIOUSWHOIS NOT PAIN ATTENTION BECAUSE SHE SELF LEAVEN THE SAK RUN OVERSIN E MOT OER THE FLOOR SHE MUST NOT BE CONSCIOUS BECAUSE SHE' STANDIN DOESN'T KNOW ITOOH SI THINK SHE MUSTPERTANG SHE POBY LOINET WINDOWS I TAKE TO SECOND WOK IN E SEE BUNECAVERY DICIOUS UNDER ATAI SE LE CABUNGE I NOW WHETHER TAY ALL HEMITES ARM LIT A MOUTH ESSAN LOOKE LIKE THE TWO AR E BOYGO HAVE LOCKED UPON COMEDOAN I SEE OUTSIDE I SEEYO Y FON GET A TREE HOMSTROBERY TOIT IS KEM I ATY,api,1,3.0,3.0,7.0,5.0,9.0,3.0,1.0,3.0
TEST_0036,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,56b0189688a8260efff7c36b03f34cfdaf3706d6878493826f5391537d1cf446,56b0189688a8260efff7c36b03f34cfdaf3706d6878493826f5391537d1cf446,JUST EVERYTHING THAT BY OT OVERTHE LADYAS WIPING DISHES THE SINK IS OVERFLOWINGTHE ON BOY IN ON GETTINGCOKE F HE'S HANDING ANOTHER ONE TO THE LITTLE GIRL A LITTLE GIRL ASOH SHESURING WHAT IF YOU CALL OUT OH THE BULWIFETE LET ME THOS BE ON AND TMEAND O THE YO E HAPPENING OF BIRTHBEBOVSMEN TIS EMITINGLY HE GONON JUININING IDENTIFYING THING WHAT AV IT THE LADY IAS STANDING IN A HOTTLE UN WATERAND THE FOSSER IS RUNNING AND OHTHE WINDOW IS OPENEHH THERE'S A HOUSE NI THE WORWINDOW THE STAME ON A CURTAIN BIRD AN TER'S A TREEIN THE L YARD BUT ALMOST LOK LIKY THEE TRUMPET IN THE STARTED BROWN AND STARTED PINNER OHTHERES CRO MEAN THE TWO YARNA YOU COPS ON A HOWND OR ONE PLAYTHAT I THE DUO IS BRUGISH H AL HOULOWOSEIS INNECENT IF THE THREE IFS A HI HOT STOOL THAT IPALLA THIRSDY E CUNKERS DOEN'T HAVE HANDLES THATDOLER AND THE MO WAL DO IN THE ONT ON THE LEFT THATAILL HAW A HANDLE AND CARQUICKN AS SOON AN A STOVI HER,api,1,3.0,3.0,9.0,5.0,7.0,5.0,3.0,3.0
TEST_0037,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,c302b8165b3478669cf1acaf011e10adbe4267192e12c92ee6c8f8ce41a62e1d,c302b8165b3478669cf1acaf011e10adbe4267192e12c92ee6c8f8ce41a62e1d,MANAS TANTIONITION YFOR FALL MOK O TOONLIVE LONG OFF A COOKED JAW GRAE COOK IN A HAND GOUN WEE UP IS HUT ON MOLOIN WALK IN BIT SAID THE GOING ALMONEEEEE EEINI EEA THA BOOTS LEAN WHERE IDEDI SEES LOOKING AT LENDOIF YORE DE FERTIN THE NATTE WAGON FEET AND WEST IAM AS BARGIOF CA I CAL OR ECA,api,1,1.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0
TEST_0038,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,d07a3aad6993ae0f17185fed3b100ef83c3c3ac5e946013a8ef91ea29897dc91,d07a3aad6993ae0f17185fed3b100ef83c3c3ac5e946013a8ef91ea29897dc91,HERE'S IR OH JOHNNY IS SNICKING COOKI'S OUT A COOKIJAR FORA SISTER'S SUIT MOTHER IS WASHING THE DISHES AND A SINK IS OVERFLOWING WITH THE WATER ON THE FLOOR THE CURTAINS ARE SPREAD ASIDE TO LET THE LIGHT INTHERE'S PLATES AND SAUCERS ON THE TABLE HERE MANLYSHORT THERSHWARF TO SELME EVERYTHING YOU SEE ON ONE PICTURE ARIN NOTHIN DIFFERENTROVERN,api,1,5.0,5.0,9.0,7.0,9.0,5.0,3.0,5.0
TEST_0039,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,5869bac908b63b1f3395c2ad884cdd4d15081183d1a31c709b11d628d1a395aa,5869bac908b63b1f3395c2ad884cdd4d15081183d1a31c709b11d628d1a395aa,TELL BE EVERYTHING THAT YOU SEE GOING ON IN THAT PICTURE EVERYTHING THAT YOU SEE HAPPENINGWELL THERE'S A MOTHER STANDING THERE AO'RE WASHING THE DISHES IN THE SINKAS AVERE SPELLINGAND I WONDISOPEN AND OUT BESIDE THE WINDOW THERE'S A WALK WICK CURVEWALK WITH THE GARDEN AND YOU CANEE ANOTHER O AH BUILDING THERE LOOKS LIKE A GARAGE OR SOMETHING LIKE CURTAAND GRASS IN THE GARDEN AND THEIR DISHESTWO CUPS AND A SAUCER ON THE SINK AND ME SHES CAN AND FEET WET FROMOVERFLOW OF THE WATER FROM E SAINT SHE SEEMS TOE OBLIVIOUS TO THE FACT THAT THE SINK IS OVERFLOWINGSHE'S ALSO OBLIVIOUS TO THE FACT THAT HER KIDS ARE STEELING COOKIES OUTCOOKIACHAR AND A KID ON THE STOOL WAS GOING TO FALALL OFF TO STOOL HE'S STANDING UP THERE IN THE CUPBOARD TAKIN COOKIES OUT OF THEOOUR HANDED HIM TO I GIRL ABOUT THE SAME AGE THE KIDS ORSOMEWHERE AROUND SEVEN OR EIGHT YEARS OLD OR NINEAND THE MUTTER IS GOIN TO GET SHOCKED WHEN ONE MAYEHEAT TUMBLES AND THE COKI JAR COMES DOWN AND I THINK IT'S ABOUT ALL,api,1,5.0,5.0,7.0,5.0,7.0,5.0,5.0,5.0
TEST_0040,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,f538091810b7af8f651d4db74b8cc01060cee6edcc10624ae524728ec0accf86,f538091810b7af8f651d4db74b8cc01060cee6edcc10624ae524728ec0accf86,MICHAR PICTURE OW HAS A WITE ACT IN GOING ON WHAT I WANTYED IT IS TO TELL MEALL THAT YOU SEE GOING ON IN THE PICTURE TELL ME WHAT IS GOING ON IN THE PICTUREAND THERE'S THE PICTURETO SAY OUT NOW WHAT YOU SEE GOING ON IN THE FIXTURE ON C THE BOYS WON'TOVE COKY JAR IN A MOTHER'S WASH ON THE DISHESANYTHING ELSE WHER ESE IS GOING ONEMOCATION YE ALL E TE WATERIN THE SAINTANOH WIT MORE ANYTHINGLET'S GO LI TO PICTURE AUWEL THIS LITTLE GIRL ANT THE COQEANYTHING ELSE WHAT ELSE IS GOING ONEVER HERE OH HE'S FALL OFF TE CHAIRA H ID IN WELLOFT ATLUNCH WHAT ELSE HAS GONE ON OVER HERE NOTHE WATERS GETTIN OVERTHE SAINT THERE AND YES HIS WIFE ANDERE DISH THEREAN SHE IS LOOKING OUT THE WINDOWLET THE SAIL,api,1,3.0,3.0,5.0,3.0,7.0,3.0,1.0,3.0
TEST_0041,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,3c86fb9d7ff1a7a5c5bbd3494a1eda035502c63cd4779d68ab28afe51b55e34e,3c86fb9d7ff1a7a5c5bbd3494a1eda035502c63cd4779d68ab28afe51b55e34e,TELL ME EVERYTHING THAT YOU SEE GOING ON WELL YOUNGSTER GOT UP ON A STOOL AND HESINE TO GET INTO E COKI JARAND THE LTLE GIRL IS READY WAITING FOR THE COKI SO SHE'S STANDING THERE WITH HER HAND ACT OH MY AND MOTHER IS VERY BUSY ALAYS SHE FORGOT TO LOOK AT THISTHICKETS THERE'S STILL OPEN AND THE WATER IS POURING FROM THE SINK AND SHE'S LOOKING AT ITICKETS WHAT I I'M GOING TO DO NOW AND THERE ARE SOME DISHES ON IT ON THE POWNDER TAPAN YOU CAN SEE OUT INTO THE YARE THE CURTAINS ARE NICE THIS LITTLE BOY ISON TILTHA THAT LITTLE STOOLL IS GOING TO FALL SHE HAS A DISH IN HERAND THAT SHE'S DRYING AND SHE LOOKS A LITTLE PERFLEXED UM WHET AM I GOINTO WITH ALL THIS WATER ON THE FLOORAND I YOU CAN SEE THERE IS ANOTHER HISE NEXT DOOR EVIDENTLY LOOKS LIKE A HUSAN A TRAE BACK TIN BEYOND THEE HAVS,api,1,7.0,5.0,9.0,7.0,7.0,7.0,5.0,7.0
TEST_0042,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,bba9d281114155d481ff2ea7a4e8b120cdc4c77003ae974c5b347fbbaf717d7f,bba9d281114155d481ff2ea7a4e8b120cdc4c77003ae974c5b347fbbaf717d7f,ALL RIGHT TELL ME WHAT YOU SEE GOING ON IN THAT PICTURE AND SHE THE LITTLE BOYSTEALING COOKIES FROM THE COOKIE JAR E AND THE LITTLE GIRLS AT HE GAVE STE THE LITTLE GIRL IN JHESIES FROM THE RUTS AND I GUESS THIS IS MAMMAD SHE'S WASHING THE DISHES AND SHE DROPPED A DISH NO NO SHE DIDN'T GROSHER THE WATER THAT SHEIS WASHING THE DISHES WHEN SHE LET RUNAND IT'S OVERFLOWN O OVEFONT AO COURSE IT THENN'T THAT DOESN'T SAMRATE IT NODE HE HE WE FORGOT TO TURN OFF OSPAGGOTT AND SO THE WATERS MINOFINTO ON TO THE FLOOR HERE AND MAMMAAM IS WASHING THE DISHES AND HERE'S HIS LITTLE BOY STEALING THE COOKIEHUKITI GON HE'S GOT A FAW TO CLASIS AND TEHUKI TIRVER EARTHR OF THEMA BENCH THESE FOR LEGGAGE SLEW IP WHATEVER IT ISAN FALL OVER IM AND THE COOKI JARTHE MARMERS DRANG THE DISHES DUNIALMAMMERS TEEM HAVE A HUSBAND DRIES IMWATCHES OF WHATEVER AHETS SEE NOW I GAS THERE'S MORE THINGS I SPOSE TO SEE WILL YOU TELL ME WHEN YOUE FINISHED SEEEGER O E AND THE WATERS E FLYING OUT OF THE THE SINT THI'VE GOT TO TURN OFF WHOEVER'S DOING ISHWUSHING BOOUT ANTONER CHIEF GOT THE TURN OF WATER THE WATERSSPITTING OUT OVER THE ONTO THE FLOOR ONTO THE KITCHEN FLOR ANDTHE LITTLE GIRRALIST PUSHED OVER THEM CHEERMTOY THE AHE WASREACHING OUT TO GET THE COOKIE SAI EITHER EA SHEE PUSH IT OVERWHISTER YOU KNOWDEEXCUSE ME BUT YOU KNOW I I WAS CO,api,1,5.0,3.0,7.0,5.0,3.0,5.0,3.0,3.0
TEST_0043,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,fbecc891a21fd79ca49d278c4be4f0110e23010d2d467d35c4a93749ba67538f,fbecc891a21fd79ca49d278c4be4f0110e23010d2d467d35c4a93749ba67538f,ITN OT OF SUR VERY CLAR ASALLY TELLS ME EVERYTHING THAT JUS LIKE ALKININ IEVER YO WADS GON ON THE RECK AS YOU IN THE HOLP AND AIT THEY HAIN'T BEEN ON SUMMER TIMEAND MOTHER AND THE CHILDREN WERE WORKING IN THE KITCHEN THE WINDOW WAS OPENAND AWOST A SLIGHT BREEZE A LOWING YM ORON MOTHER WAS DAY DREAMING AND FORGOT AND LEFT THE WATERND THE SANK RUNNING AND IT WAS OVERFLOWINGUM I A LADYY A IT CHILDREN IND THE I UWERE HUNGRY AND BECAUSE I KNEW MOTHERWAS DISCRACTED DOING THE DDISHES THEY DID SOMETHING TEY BUT PROBABLY SHOULD NOT HAVDOWN THEY GOT FROM THE KITCHEN STOOL WOUNDED UNDER THE CUPBOARD WERE THE COOKY JAR WAS AND THE YOUNG BOY CLIMBED AT I GET IN CLEE FELL RETURNEDAN BECAUSE HE DID NOT PLACE HIS WEIGHT CORRECTLY ON THE STOOLIS A FOCT O FAW I DON ONY REMEMBER ER OUR DOMMELING HURNING SALLARSA HANDS OF EN HE HAD THROWN YOU THE RAKLIN A KITCHEN CORTER AND A SCATTER ROOMON I HAVE NEVER DENBERED IT LOOKS LIKE THE HOUSE IS SET IN HCOUNTRY TE AN EVEN WHEN IS OLARGE HOUSE IV EITHER THAT OR YOUR SEEING ANOTHER WELL ORO A WINGO DOS GRASS AR NOWING MY OL EVEN WE O AN LITLE PARONER AS GOOD MOTHER LOOKS PRETTY LAID BAK THER IT,api,1,3.0,3.0,5.0,3.0,5.0,3.0,1.0,1.0
TEST_0044,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,6c56aaeec739a7789fff6013e00aa35ac0101a1a34e3f33e1f78e518b6466b00,6c56aaeec739a7789fff6013e00aa35ac0101a1a34e3f33e1f78e518b6466b00,HOW MANY CAME ON IN THE FICTHOW THE AC O CMOYS IN THE COOKY JARSAND FALL OFF E STOOLMOTHERHOW YOU RUN M OVERON THE FLOOR KID GONG HEAD ON THE FLOORYO WIT GIRL ADEN SHEISSHE'S REACHING FOR A KOKII PPORRIMOB GELLY GEDRI UH THAT'S ABOUT INNERTE QE,api,1,3.0,3.0,9.0,3.0,5.0,5.0,3.0,3.0
TEST_0045,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,9616c6895c14e3bbf085a9e1bedc6834128156070bf35ceab94c14a2044e6332,9616c6895c14e3bbf085a9e1bedc6834128156070bf35ceab94c14a2044e6332,AT NIT THERE'S A PICTURE MON ITELLI GET HOMEEVERYTHING ISSY AH THE GIRLS TALGING TO THE BOYSGETTING TA CROOKY JAR DOWN DESA COOPY IN HIS HANDAH HE'S FALLING OFF AT HIS STOLMOTHERS DONAT THIS IS AND THE WATERS RUNNING OFF INTO H SMALL SHE LOOKE NOT THE WINDOW PANT I AH I'LL SEE GRASS SEALONG ON OUTSIDE ASEGE TWO BALLSCALMETS CANAYOU WANT EVERYTHING I TO DE MILL SAYS HE A CANNONOLD DOR HE MM WAS HAPPENING OVER HERE WHEN BEST AID THE WATER WASA YESSERY SET O GAYR ON THAT YOU KNOW SOMETIMES THE LIGHT BEIISONA SIGNPLEASA LETY WA SNATING HIS SIDE HERE YE HES ONLY THEMAJ YOU THINK THAT ASLESS OK,api,1,3.0,3.0,7.0,5.0,5.0,3.0,3.0,3.0
TEST_0046,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,8daebbf42229fc5d24c6cd38ab8be4cb70b07d86be0d64693b457adeacf61bd0,8daebbf42229fc5d24c6cd38ab8be4cb70b07d86be0d64693b457adeacf61bd0,YOU SEE GOING ON IN THE PICTURE WELLTHE LITTLE BOY WENT UP TO GIV SOME COOKIES THE LITTLE GIRLREACHINOUGH TO GIVE A JAR TO THE COOK TO HER BROTHERTHE MOTHER AS WASHING DISHES AN THE EN TE YA THE SAINK IS FULL OF GISH A FULL OF WATER AN THE MOTHER IS TE AA WIPING THE DISHES ANN LET'S SEE WHAT ELSE AN THEBOY IS I ALMOST FALLEN OFF THIT'S LONGIT'S A THING HERE EH WHAT YOU WAT I CALL IS A CHAIRA CHAIR AN A AN TE AN THE WATERS BUT FALLEN OON THE FLOOR BY THE MOTHERIN THE LITTLE GIRLS SAK AT HANINAHANDING HER RAH SOMETHING TO HER BROTHER AND CUT A COKIES IS PROUD OF COOKIE SO HE'S HANDIN HERIS WHATEVER AN HE,api,1,5.0,5.0,7.0,5.0,5.0,5.0,3.0,5.0
TEST_0047,external,U0_unmasked_normalized_asr,P4_unmasked_form_integrity,a85cbe64e7db4ddecc6116d0e868bdc575e652ebdda5fca7d7e71bd930ae1efb,9ae5f501565ed5e99534d2afd8b14e74a9ee327321e68ec6a495823fd461af9e,9ae5f501565ed5e99534d2afd8b14e74a9ee327321e68ec6a495823fd461af9e,SAND YOU SEE GOING ON AT THAT PICTURE WELL I'M SMING A LOT O WATER THAT ISN'T SUPPOSED TO BE WHERE IT IS A FOOL SANKUS AH MORE WATER RUNNING DOWN ALLONG OM WI DE FLOOR I STOOL DAT'S GOIN TOPROJECT SOMEBODY INTO A FALL AND YOULL FARSTO GETTING OUT OF THE COOKY JARO N DISH VOICEADRIANDEGIRL TRYANA SAYSILENCEENTE IT WON'T BECAUTTWO COUNTS AN A PLAYEATE PA THET FELWAR DRY AND THE THE OTHER PLATE IS BEINGDRY A COVERY DOOR THAT'S OPENTHAT'S DOL TOUGH I DON'T KNOW WHAT HE'S GOING TO DO WITH TANTHERE RUEI DON'T KNOW WHAT WHY THE SIXLA AND WHY THEY RE YAMARTYRS LAUGHED ON IT'S GOING TO MAKE A MISSTAGRCISTRAE PLAATER THE DISHES OR WHATEVER IT ISSHE'S S WOR HI ON BE ANNA CLARSE EBERY DOOR IS OPEN ENTED IS HEAD AN OPEN RIDE MAYBE HE WULD A GOT NYSCAIISEN SEVETHE EUSEWELL OTHERWISE IT'S ITSSIR EXCEPT FOR DAYAT YOUR ACCIDENTS YES SIRAT YOUV AD BUT E BOY HASN'T GOTENOUN E HIS FALL YETSAID IT THIS WAYOF VOICE SHOUNE HE,api,1,5.0,3.0,7.0,5.0,7.0,3.0,3.0,5.0
